alpha,stub_gamma,degree,dim,n_clusters,latent_weight,age_weight,mean_degree,gamma,ks,C,age_assort,phq9_assort,lcc
1.35693359375,2.34814453125,4.56640625,4,9,15.18212890625,4.67041015625,3.74,7.735005688416536,0.15302108316008078,0.03083892617044791,0.15745370406119782,-0.09356924964407697,1.0
1.35693359375,1.59521484375,7.41015625,4,9,15.18212890625,4.67041015625,5.12,2.040770618701549,0.1089322298074864,0.1151580500048646,0.09324508456605586,-0.02647216010941128,0.85
1.35693359375,1.59521484375,4.56640625,3,9,15.18212890625,4.67041015625,3.29,4.87009255735363,0.1370299213117182,0.060893437358994634,0.3306649246647011,0.0638401706282032,0.735
1.35693359375,1.59521484375,4.56640625,4,8,15.18212890625,4.67041015625,3.61,2.3884570614766547,0.11409655256532081,0.07912781271315392,0.1102467727735509,-0.017355001618923897,0.69
1.35693359375,1.59521484375,4.56640625,4,9,17.46728515625,4.67041015625,3.79,2.3706438479891427,0.11044870543947338,0.07969472594753924,0.18159514306071994,-0.024313038225646566,0.72
1.35693359375,1.59521484375,4.56640625,4,9,15.18212890625,3.51904296875,3.75,2.3744615956162063,0.11123811812252571,0.07710551815558547,0.08683830834472327,0.07137186635560343,0.74
0.93505859375,2.34814453125,7.41015625,3,8,17.46728515625,3.51904296875,6.13,9.408071063509304,0.14499463845619076,0.06736593478237707,0.1894471496633025,-0.04511916312763499,1.0
3.60693359375,2.34521484375,6.56640625,2,5,5.43212890625,2.42041015625,4.45,3.1361038278780735,0.15101701697485792,0.22168959084256903,0.767411286871968,0.5217503122423318,1.0
3.18505859375,2.34521484375,6.56640625,2,5,5.43212890625,2.42041015625,4.42,3.160657569365336,0.14609547208846674,0.19305739015886075,0.7736769587643252,0.5089302482205532,1.0
3.60693359375,1.59814453125,6.56640625,2,5,5.43212890625,2.42041015625,4.1,2.4573294411438074,0.09919891357182453,0.14872966103581134,0.6062376604990563,0.36086537072773306,0.665
3.60693359375,2.34521484375,5.41015625,2,5,5.43212890625,2.42041015625,3.99,2.980713083068156,0.14580277794594387,0.16825128592560287,0.7927887202293924,0.5437656030991971,1.0
3.60693359375,2.34521484375,6.56640625,5,5,5.43212890625,2.42041015625,4.95,4.690302551012644,0.14753451592851075,0.15073870395170696,0.492569598579165,0.11121964352331684,1.0
3.60693359375,2.34521484375,6.56640625,2,4,5.43212890625,2.42041015625,4.45,3.1361038278780735,0.15101701697485792,0.22168959084256903,0.767411286871968,0.5217503122423318,1.0
3.60693359375,2.34521484375,6.56640625,2,5,7.71728515625,2.42041015625,4.45,3.1361038278780735,0.15101701697485792,0.22168959084256903,0.767411286871968,0.5217503122423318,1.0
3.60693359375,2.34521484375,6.56640625,2,5,5.43212890625,1.26904296875,4.42,3.152108504908567,0.15524957137105488,0.156975605534069,0.7784771444074939,0.5654540620463898,0.985
3.18505859375,1.59814453125,5.41015625,5,4,7.71728515625,1.26904296875,3.56,2.727856780275038,0.12801595150824974,0.09949173247508489,0.022006380254655705,-0.006598811086002666,0.605
4.73193359375,1.97021484375,5.56640625,5,3,0.55712890625,3.54541015625,3.42,2.3339896833726623,0.1345802418524733,0.09702766623417115,0.6434883367675117,0.3531747997688054,0.7
4.31005859375,1.97021484375,5.56640625,5,3,0.55712890625,3.54541015625,3.36,2.352342476143313,0.13959439126602802,0.10523058322900836,0.667953874732546,0.3515498912434621,0.665
4.73193359375,1.97314453125,5.56640625,5,3,0.55712890625,3.54541015625,3.35,2.34000913686439,0.12967207758243993,0.09289438231673054,0.6690911528843743,0.36146218884593967,0.66
4.73193359375,1.97021484375,6.41015625,5,3,0.55712890625,3.54541015625,4.33,3.5051017615806743,0.1266435032324369,0.14529036075798088,0.7108187973047256,0.3667856340228805,1.0
4.73193359375,1.97021484375,5.56640625,4,3,0.55712890625,3.54541015625,3.8,2.6668207592819684,0.14338671174634798,0.11281613816404501,0.7939259036332238,0.2904174386997939,0.88
4.73193359375,1.97021484375,5.56640625,5,2,0.55712890625,3.54541015625,3.39,2.316953774169103,0.1383009847420345,0.11436438999596893,0.6903106209476688,0.19767607392477632,0.67
4.73193359375,1.97021484375,5.56640625,5,3,12.59228515625,3.54541015625,3.32,2.364683262290161,0.142930317882477,0.10890470758694941,0.30976845909614814,0.04228403784783548,0.69
4.73193359375,1.97021484375,5.56640625,5,3,0.55712890625,4.64404296875,3.43,2.3323797292943835,0.13413733705372333,0.09953245638800556,0.6502408185239523,0.30444422791986814,0.66
4.31005859375,1.97314453125,6.41015625,4,2,12.59228515625,4.64404296875,5.07,3.114735912604782,0.1353640798021425,0.18432619478904297,0.5029299162304178,0.015771293632054807,1.0
2.48193359375,2.72021484375,7.56640625,3,7,10.30712890625,1.29541015625,7.35,8.155848364849696,0.17192974052537346,0.15543982881916052,0.3874192872378461,0.18763404794589564,1.0
2.06005859375,2.72021484375,7.56640625,3,7,10.30712890625,1.29541015625,7.38,6.11507019094755,0.16662579509144967,0.13062300602746477,0.3207039771699027,0.09727639485408357,1.0
2.48193359375,2.72314453125,7.56640625,3,7,10.30712890625,1.29541015625,7.35,8.155848364849696,0.17192974052537346,0.15543982881916052,0.3874192872378461,0.18763404794589564,1.0
